seatname,onscode,CurrentMP,PreviousWinner,Conservative,Labour,LibDem,Reform,Green,SNP,Plaid,Minor,Other,Calculus_Winner,Winner,Winner Check,diff_share,second_place,ColourWinning,VictoryType,WinnerStyle,Top2Parties
Ayr Carrick and Cumnock,S14000006,Allan Dorans,SNP,0.2523309191,0.3562174844,0.02737937366,0.0457819035,0.01558706518,0.2949505253,0,0,0.007752728757,Labour,Labour,SAME,0.06126695909,SNP,#E2585C,Too close to call,Too close to call Labour,Labour-SNP
Ayrshire Central,S14000010,Philippa Whitford,SNP,0.2198453184,0.3640571005,0.02900279743,0.04574625638,0.01557100543,0.3180228731,0,0,0.007754648675,Labour,Labour,SAME,0.04603422741,SNP,#E2585C,Too close to call,Too close to call Labour,Labour-SNP
Ayrshire North and Arran,S14000048,Patricia Gibson,SNP,0.1857008761,0.3585927722,0.02585262829,0.04509543179,0.03848560701,0.338626408,0,0,0.007646276596,Labour,Labour,SAME,0.01996636421,SNP,#E2585C,Too close to call,Too close to call Labour,Labour-SNP
Bathgate and Linlithgow,S14000068,Martyn Day,SNP,0.1329401748,0.4071682206,0.04462487281,0.06410283033,0.03640176921,0.2992918994,0,0,0.01547023278,Labour,Labour,SAME,0.1078763212,SNP,#E2585C,Lean,Lean Labour,
"Berwickshire, Roxburgh and Selkirk",S14000008,John Lamont,CON,0.3387582165,0.2858161083,0.04767561574,0.04902193712,0.01669042528,0.2537419815,0,0,0.00829571553,Conservative,Conservative,SAME,0.05294210818,Labour,#019EFF,Too close to call,Too close to call Conservative,Conservative-Labour
Caithness Sutherland and Easter Ross,S14000069,Unknown (changed seat),SNP,0.0774261357,0.2716337732,0.2816575188,0.0729105843,0.01681653626,0.2657168438,0,0,0.01383860796,LibDem,LibDem,SAME,0.01002374557,Labour,#F8A936,Too close to call,Too close to call LibDem,LibDem-Labour
Coatbridge and Bellshill,S14000070,Steven Bonnar,SNP,0.0207833733,0.5565188875,0.01828280965,0.04015249339,0.02773166083,0.3280247597,0,0,0.0085060157,Labour,Labour,SAME,0.2284941278,SNP,#E2585C,Likely,Likely Labour,
Cowdenbeath and Kirkcaldy,S14000071,Neale Hanvey,SNP,0.1051575398,0.5066098434,0.03852121563,0.06191944059,0.04890663467,0.2317686244,0,0,0.007116701492,Labour,Labour,SAME,0.2748412189,SNP,#E2585C,Strong,Strong Labour,
Cumbernauld and Kirkintilloch,S14000072,Stuart McDonald,SNP,0.05279965091,0.4797389769,0.03439316104,0.04389392467,0.01816847492,0.3710058115,0,0,0,Labour,Labour,SAME,0.1087331654,SNP,#E2585C,Lean,Lean Labour,
Dumfries and Galloway,S14000073,Alister Jack,CON,0.2989480893,0.3237145955,0.03581822678,0.04719331951,0.0160735006,0.2702630728,0,0,0.007989195564,Labour,Labour,SAME,0.02476650625,Conservative,#E2585C,Too close to call,Too close to call Labour,Labour-Conservative
"Dumfriesshire, Clydesdale and Tweeddale",S14000074,David Mundell,CON,0.3192905573,0.3165619315,0.04245907061,0.04789565074,0.01630974037,0.2493591864,0,0,0.008123863073,Conservative,Conservative,SAME,0.002728625765,Labour,#019EFF,Too close to call,Too close to call Conservative,Conservative-Labour
Dunbartonshire West,S14000106,Martin Docherty,SNP,0.04084422444,0.4890950892,0.02489592179,0.04181769226,0.03280793687,0.3482943601,0,0,0.02224477538,Labour,Labour,SAME,0.1408007291,SNP,#E2585C,Lean,Lean Labour,
Dundee Central,S14000075,Chris Law,SNP,0.02240207308,0.4615427949,0.03967777068,0.06840800691,0,0.3949374695,0,0,0.01303188493,Labour,Labour,SAME,0.06660532542,SNP,#E2585C,Too close to call,Too close to call Labour,Labour-SNP
Dunfermline and Dollar,S14000076,Douglas Chapman,SNP,0.1061679684,0.4515661486,0.04789032933,0.04481037121,0.03772445446,0.3039294629,0,0,0.007911264997,Labour,Labour,SAME,0.1476366857,SNP,#E2585C,Lean,Lean Labour,
East Kilbride and Strathaven,S14000077,Lisa Cameron,SNP,0.1051266854,0.4357867832,0.04024670322,0.04439546599,0.03572751519,0.3229182101,0,0,0.01579863684,Labour,Labour,SAME,0.1128685731,SNP,#E2585C,Lean,Lean Labour,
Edinburgh East and Musselburgh,S14000078,Tommy Sheppard,SNP,0.04263473928,0.4806628826,0.04026208684,0.04316402329,0.05072000876,0.3330291471,0,0,0.009527112117,Labour,Labour,SAME,0.1476337355,SNP,#E2585C,Lean,Lean Labour,
Edinburgh North and Leith,S14000079,Deidre Brock,SNP,0.06964125797,0.4389892711,0.08219635112,0.05410103777,0.04786739012,0.2973537727,0,0,0.009850919244,Labour,Labour,SAME,0.1416354984,SNP,#E2585C,Lean,Lean Labour,
Edinburgh South,S14000080,Ian Murray,LAB,0.06158886762,0.653585628,0.04701074952,0.03992416434,0.04246429097,0.1486710352,0,0,0.00675526432,Labour,Labour,SAME,0.5049145928,SNP,#E2585C,Strong,Strong Labour,
Edinburgh South West,S14000081,Joanna Cherry,SNP,0.1317267417,0.3719453784,0.05634966848,0.05894175323,0.04025244651,0.3306222882,0,0,0.01016172355,Labour,Labour,SAME,0.04132309022,SNP,#E2585C,Too close to call,Too close to call Labour,Labour-SNP
Edinburgh West,S14000082,Christine Jardine,LIB,0.0749750321,0.2971358254,0.3355685547,0.04360465116,0.03468754459,0.206573691,0,0,0.007454701099,LibDem,LibDem,SAME,0.03843272935,Labour,#F8A936,Too close to call,Too close to call LibDem,LibDem-Labour
Falkirk,S14000083,Johnny McNally,SNP,0.1407849662,0.3472447881,0.04255652344,0.05013213272,0.0468043457,0.3628658119,0,0,0.009611431927,SNP,SNP,SAME,0.01562102378,Labour,#F6EA00,Too close to call,Too close to call SNP,SNP-Labour
Fife North East,S14000100,Unknown (changed seat),SNP,0.03829762277,0.2694127307,0.353749609,0.04758367219,0.01499452612,0.2759618392,0,0,0,LibDem,LibDem,SAME,0.07778776978,SNP,#F8A936,Lean,Lean LibDem,
Glasgow East,S14000084,David Linden,SNP,0.02622714148,0.5344299589,0.02412722023,0.04147344475,0.02753959227,0.3392247791,0,0,0.00697786333,Labour,Labour,SAME,0.1952051798,SNP,#E2585C,Likely,Likely Labour,
Glasgow North,S14000085,Patrick Grady,SNP,0.003976221409,0.5318294555,0.031790087,0.04604149443,0.04426991063,0.3352820755,0,0,0.006810755482,Labour,Labour,SAME,0.19654738,SNP,#E2585C,Likely,Likely Labour,
Glasgow North East,S14000086,Anne McLaughlin,SNP,0.01321604356,0.5744056969,0.02109121374,0.04029741334,0.01537333752,0.3287883548,0,0,0.006827940098,Labour,Labour,SAME,0.2456173421,SNP,#E2585C,Likely,Likely Labour,
Glasgow South,S14000087,Stewart McDonald,SNP,0.02977711738,0.4989400693,0.03480931154,0.05236255572,0.04073303616,0.3362060426,0,0,0.007171867261,Labour,Labour,SAME,0.1627340267,SNP,#E2585C,Likely,Likely Labour,
Glasgow South West,S14000088,Chris Stephens,SNP,0.02246344037,0.5347074153,0.02506945791,0.05709547501,0.02265727639,0.3310503758,0,0,0.006956559195,Labour,Labour,SAME,0.2036570395,SNP,#E2585C,Likely,Likely Labour,
Glasgow West,S14000089,Carol Monaghan,SNP,0.05145060742,0.4928069054,0.04407768542,0.04497682225,0.0224584399,0.3367966752,0,0,0.00743286445,Labour,Labour,SAME,0.1560102302,SNP,#E2585C,Likely,Likely Labour,
Glenrothes and Mid Fife,S14000090,Peter Grant,SNP,0.05368150685,0.490047089,0.03904109589,0.07375856164,0,0.3434717466,0,0,0,Labour,Labour,SAME,0.1465753425,SNP,#E2585C,Lean,Lean Labour,
Gordon and Buchan,S14000091,Unknown (changed seat),CON,0.3195268781,0.2899567577,0.07020518908,0.0508521282,0,0.269459047,0,0,0,Conservative,Conservative,SAME,0.0295701204,Labour,#019EFF,Too close to call,Too close to call Conservative,Conservative-Labour
Hamilton and Clyde Valley,S14000092,Angela Crawley,SNP,0.1374429849,0.4837029932,0.03367069279,0.04338038095,0,0.2891372864,0,0,0.01266566177,Labour,Labour,SAME,0.1945657068,SNP,#E2585C,Likely,Likely Labour,
Inverclyde and Renfrewshire West,S14000093,Ronnie Cowan,SNP,0.07149662484,0.4927733068,0.03857614887,0.0436236849,0.01485881089,0.331272425,0,0,0.007398998601,Labour,Labour,SAME,0.1615008818,SNP,#E2585C,Likely,Likely Labour,
"Inverness, Skye and West Ross-shire",S14000094,Drew Hendry,SNP,0.1165878335,0.3127088774,0.1157660208,0.06494146867,0.03458918494,0.3410888106,0,0,0.01431780412,SNP,SNP,SAME,0.02837993316,Labour,#F6EA00,Too close to call,Too close to call SNP,SNP-Labour
Kilmarnock and Loudoun,S14000040,Alan Brown,SNP,0.1284210526,0.4067251462,0.03033138402,0.04471734893,0.01522417154,0.3585185185,0,0,0.01606237817,Labour,Labour,SAME,0.04820662768,SNP,#E2585C,Too close to call,Too close to call Labour,Labour-SNP
Livingston,S14000095,Hannah Bardell,SNP,0.1099700976,0.4339392509,0.03745672018,0.04426345609,0.04156830343,0.3253068933,0,0,0.007495278565,Labour,Labour,SAME,0.1086323576,SNP,#E2585C,Lean,Lean Labour,
Lothian East,S14000096,Kenny MacAskill,SNP,0.1562555862,0.5086499692,0.03954555386,0.04312074205,0.01467813375,0.2229129839,0,0,0.014837031,Labour,Labour,SAME,0.2857369853,SNP,#E2585C,Strong,Strong Labour,
Mid Dunbartonshire,S14000097,Amy Callaghan,SNP,0.04912262175,0.3072143901,0.3042223278,0.04331450094,0.03053663516,0.2474611472,0,0,0.01812837707,Labour,Labour,SAME,0.002992062235,LibDem,#E2585C,Too close to call,Too close to call Labour,Labour-LibDem
Midlothian,S14000045,Owen Thompson,SNP,0.1067878788,0.5177575758,0.04638383838,0.0437979798,0,0.2778989899,0,0,0.007373737374,Labour,Labour,SAME,0.2398585859,SNP,#E2585C,Likely,Likely Labour,
"Moray West, Nairn and Strathspey",S14000098,Unknown (changed seat),SNP,0.2879278313,0.2817413955,0.03413073873,0.05535232039,0.02759954799,0.298864224,0,0,0.01438394208,SNP,SNP,SAME,0.01093639271,Conservative,#F6EA00,Too close to call,Too close to call SNP,SNP-Conservative
"Motherwell, Wishaw and Carluke",S14000099,Marion Fellows,SNP,0.0992379059,0.4911158052,0.02480947647,0.04228793903,0.01439280981,0.3109054009,0,0,0.01725066269,Labour,Labour,SAME,0.1802104042,SNP,#E2585C,Likely,Likely Labour,
Na h-Eileanan An Iar (Western Isles),S14000027,Angus MacNeil,SNP,0.1111255947,0.4990549436,0.03069803819,0.04295118295,0,0.308935671,0,0,0.007234569511,Labour,Labour,SAME,0.1901192726,SNP,#E2585C,Likely,Likely Labour,
Orkney and Shetland,S14000051,Alistair Carmichael,LIB,0.004326195111,0.2714687432,0.413238157,0.08120268224,0.01423318192,0.2155310404,0,0,0,LibDem,LibDem,SAME,0.1417694138,Labour,#F8A936,Lean,Lean LibDem,
Paisley and Renfrewshire North,S14000101,Gavin Newlands,SNP,0.08997205459,0.469381556,0.04268761897,0.04837795148,0.0152484711,0.3343323478,0,0,0,Labour,Labour,SAME,0.1350492082,SNP,#E2585C,Lean,Lean Labour,
Paisley and Renfrewshire South,S14000102,Mhairi Black,SNP,0.07451366255,0.4700407929,0.0388659984,0.04417522498,0.01504622512,0.3498759814,0,0,0.007482114671,Labour,Labour,SAME,0.1201648115,SNP,#E2585C,Lean,Lean Labour,
Perth and Kinross-shire,S14000103,Pete Wishart,SNP,0.2546477141,0.2944335938,0.05130570023,0.05631510417,0,0.3323206019,0,0,0.01097728588,SNP,SNP,SAME,0.0378870081,Labour,#F6EA00,Too close to call,Too close to call SNP,SNP-Labour
Renfrewshire East,S14000021,Kirsten Oswald,SNP,0.2230000729,0.3537519142,0.04457449136,0.0472544301,0.01607963247,0.3073361044,0,0,0.008003354481,Labour,Labour,SAME,0.04641580982,SNP,#E2585C,Too close to call,Too close to call Labour,Labour-SNP
Rutherglen,S14000104,Margaret Ferrier,SNP,0.05476977398,0.5645515571,0.03857286556,0.02824707983,0,0.2863096093,0,0,0.0275491142,Labour,Labour,SAME,0.2782419477,SNP,#E2585C,Strong,Strong Labour,
Stirling and Strathallan,S14000105,Alyn Smith,SNP,0.2221907677,0.3078964596,0.03377625223,0.04747076204,0.03260850334,0.3560572551,0,0,0,SNP,SNP,SAME,0.04816079548,Labour,#F6EA00,Too close to call,Too close to call SNP,SNP-Labour
